"sha256","bytes","relative_path"
"F71A70C2F3EB37E770C76C6980712A8E54318D9066D29C0CD06E837042E5C6A7","246934","04_submission\package_genome_medicine_gateC8S_2026-08-21\review_copies\Genome_Medicine_Manuscript_GateC8S_AUTHOR_COMPLETION_REQUIRED_WPS.pdf"
"F769CF968DCFCD8EA31CF54DF1F8346BA5D0484441A745B5C5D58DC97508DDCA","260884","_phase17_review_pack\20260806_120548\payload\01_manuscript\proposal_latex_source\assets\example.png"
"F769CF968DCFCD8EA31CF54DF1F8346BA5D0484441A745B5C5D58DC97508DDCA","260884","01_manuscript\proposal_latex_source\assets\example.png"
"F76ED17A835E203B9FF4CEBFCBD0B1D83899E875F010DC770160C5F2FCF1365B","441408","_phase17_review_pack\20260806_120548\payload\03_results\gse135779_bcell_validation\figures\figure6_gse135779_large_cohort_validation.png"
"F76ED17A835E203B9FF4CEBFCBD0B1D83899E875F010DC770160C5F2FCF1365B","441408","_phase17_review_pack\20260806_120548\payload\04_submission\advisor_report_2026-07-31\selected_results\figures_main\Figure_6_gse135779_large_cohort_validation.png"
"F76ED17A835E203B9FF4CEBFCBD0B1D83899E875F010DC770160C5F2FCF1365B","441408","_phase17_review_pack\20260806_120548\payload\04_submission\package_genome_medicine_2026-07-31\figures_main\Figure_6_gse135779_large_cohort_validation.png"
"F76ED17A835E203B9FF4CEBFCBD0B1D83899E875F010DC770160C5F2FCF1365B","441408","03_results\gse135779_bcell_validation\figures\figure6_gse135779_large_cohort_validation.png"
"F76ED17A835E203B9FF4CEBFCBD0B1D83899E875F010DC770160C5F2FCF1365B","441408","04_submission\_build_advisor_report_2026-07-31\assets\figure6_full.png"
"F76ED17A835E203B9FF4CEBFCBD0B1D83899E875F010DC770160C5F2FCF1365B","441408","04_submission\advisor_report_2026-07-31\selected_results\figures_main\Figure_6_gse135779_large_cohort_validation.png"
"F76ED17A835E203B9FF4CEBFCBD0B1D83899E875F010DC770160C5F2FCF1365B","441408","04_submission\package_genome_medicine_2026-07-27\figures_main\Figure_6_gse135779_large_cohort_validation.png"
"F76ED17A835E203B9FF4CEBFCBD0B1D83899E875F010DC770160C5F2FCF1365B","441408","04_submission\package_genome_medicine_2026-07-31\figures_main\Figure_6_gse135779_large_cohort_validation.png"
"F78CE64B6C4B03503AFC33EDE7822477CAC85E3D50321B415AA432936C339A6C","283858","04_submission\package_genome_medicine_gateC8BR_release_portability_preflight_2026-08-25\internal_qc\wps_render_main\final-page-06.png"
"F78CE64B6C4B03503AFC33EDE7822477CAC85E3D50321B415AA432936C339A6C","283858","04_submission\package_genome_medicine_gateC8BRF_author_release_2026-08-25\internal_qc\wps_render_main\final-page-06.png"
"F78CE64B6C4B03503AFC33EDE7822477CAC85E3D50321B415AA432936C339A6C","283858","04_submission\package_genome_medicine_gateC8BRP_journal_facing_prefreeze_2026-08-25\internal_qc\wps_render_main\final-page-06.png"
"F8D466BBAFF171E7023E0715B3976CAAA79B550B65D3E5A5F24E9E7B7922E01D","19944","_phase17_review_pack\20260806_120548\payload\02_analysis\scripts\44_prepare_submission_manuscript.py"
"F8D466BBAFF171E7023E0715B3976CAAA79B550B65D3E5A5F24E9E7B7922E01D","19944","_phase17_review_pack\20260806_120548\payload\04_submission\package_genome_medicine_2026-07-31\analysis_code\scripts\44_prepare_submission_manuscript.py"
"F8D466BBAFF171E7023E0715B3976CAAA79B550B65D3E5A5F24E9E7B7922E01D","19944","02_analysis\scripts\44_prepare_submission_manuscript.py"
"F8D466BBAFF171E7023E0715B3976CAAA79B550B65D3E5A5F24E9E7B7922E01D","19944","04_submission\package_genome_medicine_2026-07-31\analysis_code\scripts\44_prepare_submission_manuscript.py"
"F8E13880B783F54616B3A4087EF01E999C39AD723DE153A17919620C35A393CB","1469","_phase17_review_pack\20260806_120548\payload\04_submission\manuscript_structure_qc\manuscript_v4_nature_style_refined_structure_qc_2026-07-22.md"
"F8E13880B783F54616B3A4087EF01E999C39AD723DE153A17919620C35A393CB","1469","04_submission\manuscript_structure_qc\manuscript_v4_nature_style_refined_structure_qc_2026-07-22.md"
"F8E13880B783F54616B3A4087EF01E999C39AD723DE153A17919620C35A393CB","1469","04_submission\package_genome_medicine_2026-07-22\internal_qc\manuscript_v4_nature_style_refined_structure_qc_2026-07-22.md"
"F92225D3D97640ACFD78FBB21AD06B38D78BD5A648F4C219E0724FB700DCF787","2287","04_submission\author_completion_form_gateC8S_2026-08-21.md"
"F92225D3D97640ACFD78FBB21AD06B38D78BD5A648F4C219E0724FB700DCF787","2287","04_submission\package_genome_medicine_gateC8S_2026-08-21\submission_docs\author_completion_form_gateC8S_2026-08-21.md"
"F93C95500D1803805F21F2019AA2FDCD2DD0B773ED78C83732346C494777B2EF","31467","_phase17_review_pack\20260806_120548\payload\02_analysis\scripts\26_prepare_submission_asset_bundle.py"
"F93C95500D1803805F21F2019AA2FDCD2DD0B773ED78C83732346C494777B2EF","31467","02_analysis\scripts\26_prepare_submission_asset_bundle.py"
"F9910CE9282C2C77524CC2157563ACBFFDF0851268AB2B1B8CC8150CAFAC580A","327","_phase17_review_pack\20260806_120548\payload\04_submission\manuscript_structure_qc\manuscript_v5_genome_medicine_targeted_structure_qc_2026-07-27.csv"
"F9910CE9282C2C77524CC2157563ACBFFDF0851268AB2B1B8CC8150CAFAC580A","327","_phase17_review_pack\20260806_120548\payload\04_submission\package_genome_medicine_2026-07-31\internal_qc\manuscript_structure_qc_2026-07-27.csv"
"F9910CE9282C2C77524CC2157563ACBFFDF0851268AB2B1B8CC8150CAFAC580A","327","04_submission\manuscript_structure_qc\manuscript_v5_genome_medicine_targeted_structure_qc_2026-07-27.csv"
"F9910CE9282C2C77524CC2157563ACBFFDF0851268AB2B1B8CC8150CAFAC580A","327","04_submission\package_genome_medicine_2026-07-27\internal_qc\manuscript_structure_qc_2026-07-27.csv"
"F9910CE9282C2C77524CC2157563ACBFFDF0851268AB2B1B8CC8150CAFAC580A","327","04_submission\package_genome_medicine_2026-07-31\internal_qc\manuscript_structure_qc_2026-07-27.csv"
"FA20125EECE3814A882A6CAAE0A17BE552C6A6C946F05BF3C340DA022A1889F6","18908563","_phase17_review_pack\20260806_120548\payload\03_results\figure3_abc_apc_focus\tables\donor_state_gene_pseudobulk_long.csv"
"FA20125EECE3814A882A6CAAE0A17BE552C6A6C946F05BF3C340DA022A1889F6","18908563","03_results\figure3_abc_apc_focus\tables\donor_state_gene_pseudobulk_long.csv"
"FA7562489ED3D9B54AA410A4CD3CBF2FA23FA6BC1145F93C06AE03EAE0B768AB","2902","_phase17_review_pack\20260806_120548\payload\03_results\figure3_abc_apc_focus\tables\abc_apc_program_by_disease_state.csv"
"FA7562489ED3D9B54AA410A4CD3CBF2FA23FA6BC1145F93C06AE03EAE0B768AB","2902","03_results\figure3_abc_apc_focus\tables\abc_apc_program_by_disease_state.csv"
"FA97829498FF5CBFF0A5FAE5A78EEB44DBC59DA24686017F6F0E62F89D0D45AF","13654","_phase17_review_pack\20260806_120548\payload\02_analysis\scripts\18_make_figure1_dataset_overview.py"
"FA97829498FF5CBFF0A5FAE5A78EEB44DBC59DA24686017F6F0E62F89D0D45AF","13654","_phase17_review_pack\20260806_120548\payload\04_submission\package_genome_medicine_2026-07-31\analysis_code\scripts\18_make_figure1_dataset_overview.py"
"FA97829498FF5CBFF0A5FAE5A78EEB44DBC59DA24686017F6F0E62F89D0D45AF","13654","02_analysis\scripts\18_make_figure1_dataset_overview.py"
"FA97829498FF5CBFF0A5FAE5A78EEB44DBC59DA24686017F6F0E62F89D0D45AF","13654","04_submission\package_genome_medicine_2026-07-27\analysis_code\scripts\18_make_figure1_dataset_overview.py"
"FA97829498FF5CBFF0A5FAE5A78EEB44DBC59DA24686017F6F0E62F89D0D45AF","13654","04_submission\package_genome_medicine_2026-07-31\analysis_code\scripts\18_make_figure1_dataset_overview.py"
"FBC8401DA6372DA83B9177D4FAA1139D70D1E9643E49B554F8BF5FDE40DC2390","265741","04_submission\package_genome_medicine_gateC8BRF_author_release_2026-08-25\internal_qc\wps_render_supplement\final-page-03.png"
"FBC8401DA6372DA83B9177D4FAA1139D70D1E9643E49B554F8BF5FDE40DC2390","265741","04_submission\package_genome_medicine_gateC8BRP_journal_facing_prefreeze_2026-08-25\internal_qc\wps_render_supplement\final-page-03.png"
"FBD8FC4AEFF1E87FF16B1ABA76A91494240C51124BBC82E640041D80ABAC4043","250","_phase17_review_pack\20260806_120548\payload\03_results\first_pass_bcell_full\marker_refinement\tables\raw_count_ranked_state_marker_cell_counts.csv"
"FBD8FC4AEFF1E87FF16B1ABA76A91494240C51124BBC82E640041D80ABAC4043","250","03_results\first_pass_bcell_full\marker_refinement\tables\raw_count_ranked_state_marker_cell_counts.csv"
"FC098FA493EFB12D364FE480C3C5026993E050967380E2EEAB622955F77DC5C0","343247","04_submission\.docx_render_qa\Manuscript\contact_input\final-page-01.png"
"FC098FA493EFB12D364FE480C3C5026993E050967380E2EEAB622955F77DC5C0","343247","04_submission\.docx_render_qa\Manuscript\page-1.png"
"FC6EE0FA090982338E66B4524ABAB294CDF31A58BB9C31D55AB823B3BEB2F728","1732","_phase17_review_pack\20260806_120548\payload\04_submission\outputs\manuscript_2026-07-31\submission_document_qc_2026-07-31.json"
"FC6EE0FA090982338E66B4524ABAB294CDF31A58BB9C31D55AB823B3BEB2F728","1732","_phase17_review_pack\20260806_120548\payload\04_submission\package_genome_medicine_2026-07-31\internal_qc\submission_document_qc_2026-07-31.json"
"FC6EE0FA090982338E66B4524ABAB294CDF31A58BB9C31D55AB823B3BEB2F728","1732","04_submission\outputs\manuscript_2026-07-31\submission_document_qc_2026-07-31.json"
"FC6EE0FA090982338E66B4524ABAB294CDF31A58BB9C31D55AB823B3BEB2F728","1732","04_submission\package_genome_medicine_2026-07-31\internal_qc\submission_document_qc_2026-07-31.json"
"FCA155E9912D1F1DBE13245E0E57A995D33353C50B8D1957407CFDA2459BD2E5","1472","_phase17_review_pack\20260806_120548\payload\01_manuscript\results_draft_phase12_onek1k_reference_context.md"
"FCA155E9912D1F1DBE13245E0E57A995D33353C50B8D1957407CFDA2459BD2E5","1472","01_manuscript\results_draft_phase12_onek1k_reference_context.md"
"FCA155E9912D1F1DBE13245E0E57A995D33353C50B8D1957407CFDA2459BD2E5","1472","04_submission\package_genome_medicine_2026-07-22\main_text\results_drafts\results_draft_phase12_onek1k_reference_context.md"
"FCA155E9912D1F1DBE13245E0E57A995D33353C50B8D1957407CFDA2459BD2E5","1472","04_submission\package_working\main_text\results_drafts\results_draft_phase12_onek1k_reference_context.md"
"FCA56191C549CB1FE5CF6AADCAFAFF2644D45462D5C311FC68682DDFC99C14E8","3458","_phase17_review_pack\20260806_120548\payload\02_analysis\scripts\00_download_sle_gwas_gcst90558100.ps1"
"FCA56191C549CB1FE5CF6AADCAFAFF2644D45462D5C311FC68682DDFC99C14E8","3458","02_analysis\scripts\00_download_sle_gwas_gcst90558100.ps1"
"FCE9763C6A9D821BB8405BAE00241FA1EA87C8240958B9EE173A7D793AD1099B","3210","_phase17_review_pack\20260806_120548\payload\04_submission\advisor_report_2026-07-31\selected_results\qc\submission_readiness_and_next_stage_v5_2026-07-31.md"
"FCE9763C6A9D821BB8405BAE00241FA1EA87C8240958B9EE173A7D793AD1099B","3210","_phase17_review_pack\20260806_120548\payload\04_submission\package_genome_medicine_2026-07-31\submission_docs\submission_readiness_and_next_stage_v5_2026-07-31.md"
"FCE9763C6A9D821BB8405BAE00241FA1EA87C8240958B9EE173A7D793AD1099B","3210","_phase17_review_pack\20260806_120548\payload\04_submission\submission_readiness_and_next_stage_v5_2026-07-31.md"
"FCE9763C6A9D821BB8405BAE00241FA1EA87C8240958B9EE173A7D793AD1099B","3210","04_submission\advisor_report_2026-07-31\selected_results\qc\submission_readiness_and_next_stage_v5_2026-07-31.md"
"FCE9763C6A9D821BB8405BAE00241FA1EA87C8240958B9EE173A7D793AD1099B","3210","04_submission\package_genome_medicine_2026-07-31\submission_docs\submission_readiness_and_next_stage_v5_2026-07-31.md"
"FCE9763C6A9D821BB8405BAE00241FA1EA87C8240958B9EE173A7D793AD1099B","3210","04_submission\submission_readiness_and_next_stage_v5_2026-07-31.md"
"FCFB78A0528307E2DBED234A7C87C2111BF57CAA6BAC9943EA83507B4D78BE64","3881","_phase17_review_pack\20260806_120548\payload\02_analysis\data_inventory\datasets.md"
"FCFB78A0528307E2DBED234A7C87C2111BF57CAA6BAC9943EA83507B4D78BE64","3881","02_analysis\data_inventory\datasets.md"
"FD4504ACB25380C4EADF90A4FAEDD46CCAEE96A876E988B136E86536A1C6C0DE","3287320","04_submission\package_genome_medicine_gateC8B_editorial_preflight_2026-08-21\internal_qc\wps_render_supplement\Additional_file_1_Supplementary_Information_GateC8B_WPS.pdf"
"FD4504ACB25380C4EADF90A4FAEDD46CCAEE96A876E988B136E86536A1C6C0DE","3287320","04_submission\package_genome_medicine_gateC8B_editorial_preflight_2026-08-21\review_copies\Additional_file_1_Supplementary_Information_GateC8B_WPS.pdf"
"FD77C76651B4235F88256820D56B854B88A4B2DEC58EA8412CB49050DD3E1721","50853","_phase17_review_pack\20260806_120548\payload\03_results\first_pass_bcell_full\marker_refinement\tables\raw_count_marker_summary_by_cluster.csv"
"FD77C76651B4235F88256820D56B854B88A4B2DEC58EA8412CB49050DD3E1721","50853","03_results\first_pass_bcell_full\marker_refinement\tables\raw_count_marker_summary_by_cluster.csv"
"FD8B9F54607F2B6936C15A201214E80B8975BB401E87ED86BA1C12EF721C172E","628446","04_submission\package_genome_medicine_gateC8B_editorial_preflight_2026-08-21\figures\Figure4_independent_ifn_replication.png"
"FD8B9F54607F2B6936C15A201214E80B8975BB401E87ED86BA1C12EF721C172E","628446","04_submission\package_genome_medicine_gateC8BR_release_portability_preflight_2026-08-25\figures\Figure4_independent_ifn_replication.png"
"FD8B9F54607F2B6936C15A201214E80B8975BB401E87ED86BA1C12EF721C172E","628446","04_submission\package_genome_medicine_gateC8R_2026-08-20\figures\Figure4_independent_ifn_replication.png"
"FD8B9F54607F2B6936C15A201214E80B8975BB401E87ED86BA1C12EF721C172E","628446","04_submission\package_genome_medicine_gateC8S_2026-08-21\figures\Figure4_independent_ifn_replication.png"
"FD8B9F54607F2B6936C15A201214E80B8975BB401E87ED86BA1C12EF721C172E","628446","phase17_v7\gateC8B\20260821_editorial_literature_preflight\figures\Figure4_independent_ifn_replication.png"
"FD8B9F54607F2B6936C15A201214E80B8975BB401E87ED86BA1C12EF721C172E","628446","phase17_v7\gateC8BR\20260825_release_portability_preflight\figures\Figure4_independent_ifn_replication.png"
"FD8B9F54607F2B6936C15A201214E80B8975BB401E87ED86BA1C12EF721C172E","628446","phase17_v7\gateC8R\20260820_pre_submission_repair\figures\Figure4_independent_ifn_replication.png"
"FD8B9F54607F2B6936C15A201214E80B8975BB401E87ED86BA1C12EF721C172E","628446","phase17_v7\gateC8S\20260821_supplementary_traceability_freeze\figures\Figure4_independent_ifn_replication.png"
"FDACF6569FBDFE5A0227EB83B64598645B8C20330B03524DE05D7269CFAF7331","1156","_phase17_review_pack\20260806_120548\payload\03_results\gse163121_bcell_validation\tables\gse163121_sample_program_scores.csv"
"FDACF6569FBDFE5A0227EB83B64598645B8C20330B03524DE05D7269CFAF7331","1156","03_results\gse163121_bcell_validation\tables\gse163121_sample_program_scores.csv"
"FDACF6569FBDFE5A0227EB83B64598645B8C20330B03524DE05D7269CFAF7331","1156","04_submission\package_genome_medicine_2026-07-22\tables_validation\GSE163121_sample_program_scores.csv"
"FDACF6569FBDFE5A0227EB83B64598645B8C20330B03524DE05D7269CFAF7331","1156","04_submission\package_working\tables_validation\GSE163121_sample_program_scores.csv"
"FDD516AA846158101140FBCFD77FDA81E39F94076E28B2648F8243367FF794A9","1924","_phase17_review_pack\20260806_120548\payload\04_submission\data_code_availability_v1.md"
"FDD516AA846158101140FBCFD77FDA81E39F94076E28B2648F8243367FF794A9","1924","04_submission\data_code_availability_v1.md"
"FDD516AA846158101140FBCFD77FDA81E39F94076E28B2648F8243367FF794A9","1924","04_submission\package_genome_medicine_2026-07-22\submission_docs\data_code_availability_v1.md"
"FDD516AA846158101140FBCFD77FDA81E39F94076E28B2648F8243367FF794A9","1924","04_submission\package_working\submission_docs\data_code_availability_v1.md"
"FDDF6BB13C5D9EE279BD550D1A0ED3CAB55EBC8E34114EADA4A4C8B75891D746","5145","04_submission\package_genome_medicine_gateC8R_2026-08-20\references\reference_verification_gateC8R.csv"
"FDDF6BB13C5D9EE279BD550D1A0ED3CAB55EBC8E34114EADA4A4C8B75891D746","5145","04_submission\package_genome_medicine_gateC8S_2026-08-21\references\reference_verification_gateC8R.csv"
"FDDF6BB13C5D9EE279BD550D1A0ED3CAB55EBC8E34114EADA4A4C8B75891D746","5145","phase17_v7\gateC8R\20260820_pre_submission_repair\references\reference_verification_gateC8R.csv"
"FE0AADA41A57F46EABAFB3EF8512FE3FB7597E73C4AEF2E5304F6012608F6C58","52726","04_submission\journal_submission_im\figures\Figure1_disease_blind_identity_scope.pdf"
"FE0AADA41A57F46EABAFB3EF8512FE3FB7597E73C4AEF2E5304F6012608F6C58","52726","04_submission\journal_submission_im\portal_upload_required\Figure_1.pdf"
"FE0AADA41A57F46EABAFB3EF8512FE3FB7597E73C4AEF2E5304F6012608F6C58","52726","04_submission\package_genome_medicine_gateC8BRF_author_release_2026-08-25\figures\Figure1_disease_blind_identity_scope.pdf"
"FE0AADA41A57F46EABAFB3EF8512FE3FB7597E73C4AEF2E5304F6012608F6C58","52726","04_submission\package_genome_medicine_gateC8BRF_author_release_2026-08-25\portal_upload_required\Figure_1.pdf"
"FE0E847285DB5FD6E765CDCD544A9FB58991DAB45CD6772593567DF94FB7BF8C","11514","audit_tools\6013RP_phase17_preflight_toolkit_2026-08-06\inspect_6013RP_h5ad_deep.py"
"FE0E847285DB5FD6E765CDCD544A9FB58991DAB45CD6772593567DF94FB7BF8C","11514","audit_tools\inspect_6013RP_h5ad_deep.py"
"FE3551595963EA027D6CF0A22036644103101997841104BCB23F7FC4855615CC","328359","04_submission\.docx_render_qa\Supplementary_Information\contact_input\final-page-07.png"
"FE3551595963EA027D6CF0A22036644103101997841104BCB23F7FC4855615CC","328359","04_submission\.docx_render_qa\Supplementary_Information\page-7.png"
"FE78B84592518FC2B8EA8622A0827DE9FA0AF976D651A0A2FFD3965EF842339F","571","_phase17_review_pack\20260806_120548\payload\00_project_management\audit_2026-06-23\type_summary.csv"
"FE78B84592518FC2B8EA8622A0827DE9FA0AF976D651A0A2FFD3965EF842339F","571","00_project_management\audit_2026-06-23\type_summary.csv"
"FEAC4426285B5E2E30D01A729A49DB184D5FB9078B017C65FA4FF34161F7FA2E","436","_phase17_h5ad_audit\20260806_120148\00_H5AD_AUDIT_SUMMARY.md"
"FEAC4426285B5E2E30D01A729A49DB184D5FB9078B017C65FA4FF34161F7FA2E","436","_phase17_h5ad_audit\20260806_120148\WORKFLOW_H5AD_AUDIT.md"
"FEC6DEA648C3FF31130A625CA5552453563156DC1B399E2BB2F057AA7FABB23C","5014","_phase17_review_pack\20260806_120548\payload\02_analysis\scripts\49_build_cover_letter.py"
"FEC6DEA648C3FF31130A625CA5552453563156DC1B399E2BB2F057AA7FABB23C","5014","_phase17_review_pack\20260806_120548\payload\04_submission\package_genome_medicine_2026-07-31\analysis_code\scripts\49_build_cover_letter.py"
"FEC6DEA648C3FF31130A625CA5552453563156DC1B399E2BB2F057AA7FABB23C","5014","02_analysis\scripts\49_build_cover_letter.py"
"FEC6DEA648C3FF31130A625CA5552453563156DC1B399E2BB2F057AA7FABB23C","5014","04_submission\package_genome_medicine_2026-07-31\analysis_code\scripts\49_build_cover_letter.py"
"FF16B74DEB23CE7682EAAB12E5FBE6C60C8CDD822FE9E5E8B8B0A67C58900E4C","291541","04_submission\package_genome_medicine_gateC8BR_release_portability_preflight_2026-08-25\internal_qc\wps_render_main\final-page-05.png"
"FF16B74DEB23CE7682EAAB12E5FBE6C60C8CDD822FE9E5E8B8B0A67C58900E4C","291541","04_submission\package_genome_medicine_gateC8BRF_author_release_2026-08-25\internal_qc\wps_render_main\final-page-05.png"
"FF16B74DEB23CE7682EAAB12E5FBE6C60C8CDD822FE9E5E8B8B0A67C58900E4C","291541","04_submission\package_genome_medicine_gateC8BRP_journal_facing_prefreeze_2026-08-25\internal_qc\wps_render_main\final-page-05.png"
"FF693117FE87482B382B45E532F777AB91A0033943A70982FD0C711FD590FBF4","13637","phase17_v7\gateC3A\20260815_frozen_abundance\06_primary_leave_one_out.csv"
"FF693117FE87482B382B45E532F777AB91A0033943A70982FD0C711FD590FBF4","13637","phase17_v7\gateC8S\20260821_supplementary_traceability_freeze\full_statistical_results\composition\06_primary_leave_one_out.csv"
"FF74A93EFFAA0E496DBA8BB203109542FFEA7F461738843A4451112BADEE01E4","251073","04_submission\package_genome_medicine_gateC8BRP_journal_facing_prefreeze_2026-08-25\internal_qc\wps_render_main\Genome_Medicine_Manuscript_WPS.pdf"
